item_id,prod_descr,prod_descr2,group_description,sale_price,final_price,cost,storage_cost,p*q,categoria
621, REPTI RESERCOIR ,Enriquecimiento Ambiental,Accesorios,7806.722689075631,9290.0,6572,18,9290,C
727,COASTAL STYLE COLLAR PLAID  L,Paseo,Accesorios,7554.62,8990.0,6254,17,8990,C
1364,COASTAL LAZER BRITE COLLAR PINK MULTI FLOWERS S/M,Paseo,Accesorios,8815.0,10490.0,7619,20,8990,C
27,COASTAL SUBLIME COLLAR TEAL STRIPE XS,Paseo,Accesorios,8815.0,10490.0,7219,20,8990,C
1989,NOON COLLAR EXTRA SMALL,Paseo,Accesorios,7478.99,8900.0,6089,17,8900,C
839,BIG BONE CHROMED BRASS (MY FAMILY),Placas identificacion,Accesorios,7731.0,9200.0,6734,17,8900,C
776,ZEEDOG SALINA KEYCHAIN,Paseo,Accesorios,7478.99,8900.0,6979,17,8900,C
694,COASTAL STYLE COLLAR SKULLS M,Paseo,Accesorios,7395.0,8800.0,6566,17,8800,C
1138,BANDANA RED,Enriquecimiento Ambiental,Accesorios,7050.0,8390.0,6171,16,8390,C
1605,PAWISE COLLAR AZUL ONDAS,Paseo,Accesorios,2849.0,3390.0,2453,7,8090,C
1449,COASTAL STYLE COLLAR TEAL PURPLE DIAMONDS M,Paseo,Accesorios,7807.0,9290.0,7146,18,7990,C
805,COASTAL NEW EARTH COLLAR DE SOYA FUCSIA XS,Paseo,Accesorios,7723.0,9190.0,6853,17,7990,C
2235,DISPENSADOR ALIMENTO MAYA L / (1500),Comederos,Accesorios,8597.0,10230.0,6781,19,7990,C
1438,COASTAL STYLE COLLAR BONES M,Paseo,Accesorios,7395.0,8800.0,5813,17,7990,C
1377,PAWISE RASGUÑADOR,Enriquecimiento Ambiental,Accesorios,8395.0,9990.0,7515,19,7990,C
2052,HARTZ CHEW N CLEAN TUFF BONE DOG TOY - LARGE,Juguetes,Accesorios,6714.0,7990.0,6048,15,7990,C
214,COASTAL NEW EARTH COLLAR DE SOYA MENTA XS,Paseo,Accesorios,7723.0,9190.0,7209,17,7990,C
703,COASTAL STYLE COLLAR PLAID M,Paseo,Accesorios,6714.29,7990.0,5629,15,7990,C
749,DOGIT ESTACA DE ENGANCHE MANILLA ROJA,Paseo,Accesorios,7555.0,8990.0,6426,17,7990,C
1322,COASTAL EMBELLISHED COLLAR FLOWER PINK,Paseo,Accesorios,8059.0,9590.0,7198,18,7990,C
642,"ZEUS COLLAR SEMIFIJO ""L"" GRAFITO",Paseo,Accesorios,6714.0,7989.66,5419,15,7990,C
2133,COASTAL LAZER BRITE COLLAR FISH BONES,Paseo,Accesorios,7975.0,9490.0,6719,18,7990,C
370,PAWISE HOLLOW BUHO,Juguetes,Accesorios,4202.0,5000.0,3498,10,7980,C
2248,GO BOWL PINK SMALL,Paseo,Accesorios,6639.0,7900.41,5817,15,7900,C
491,RED XL ALUMINUM BONE,Placas Identificacion,Accesorios,6857.0,8160.0,5800,15,7900,C
1209,ZD SMASH COLLAR EXTRA SMALL,Paseo,Accesorios,8555.0,10180.0,6651,19,7900,C
1922,PEZ PORTAGOLOSINA AZÚL/VERDE,Juguetes,Accesorios,3773.109243697479,4490.0,3429,9,7780,C
1010,CORNER DETERRENT SPRING,Enriquecimiento Ambiental,Accesorios,6462.18487394958,7690.0,5830,15,7690,C
1867,HARTZ JFC BIZZY BALLS CAT TOY,Juguetes,Accesorios,3017.0,3590.0,2417,7,7180,C
1217,COASTAL FASHION COLLAR HEARTS,Paseo,Accesorios,6714.0,7990.0,6058,15,6990,C
730,COASTAL FASHION COLLAR SUSHI,Paseo,Accesorios,6714.0,7990.0,5589,15,6990,C
1695,CAPA POLAR C/CHIPORRO T-XL (4)  A. DOCTOR,Ropa,Accesorios,6664.0,7930.0,5833,15,6990,C
4,"TX  CALZON CELO PROTECTOR L 50–59 CM, AZUL OSCURO",Higiene,Accesorios,6714.0,7990.0,5480,15,6990,C
1216,BIG HEART ALUMINUM PURPLE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4947,14,6990,C
710,COASTAL FASHION COLLAR SCALES,Paseo,Accesorios,6714.0,7990.0,5222,15,6990,C
2131,AFP PUPS CUERDA SUAVE MULTITEXTURA,Juguetes,Accesorios,6546.0,7790.0,5742,15,6990,C
5,PELOTA PORTAGOLOSINA AZUL SMALL,Juguetes,Accesorios,5874.0,6990.0,4580,13,6990,C
1907,PARKA IMPERMEABLE TALLA 10,Ropa,Accesorios,5790.0,6890.0,4869,13,6890,C
1413,HARTZ JFC TWIRL & WHIRL CAT TOY,Juguetes,Accesorios,5622.0,6690.0,4812,13,6690,C
1757,ZEEDOG GOTHAM BOW-TIE LARGE,Paseo,Accesorios,5462.18,6500.0,4998,12,6500,C
1055,DOGIT CUERDA ANUDADA SABOR MENTA 26 CM,Juguetes,Accesorios,5706.0,6790.0,4456,13,6500,C
2120,HAPPY HOME EDUCADOR SANITARIO 230 ML.,Higiene,Accesorios,5454.0,6490.0,4625,12,6490,C
1381,HENO DE AVENA 425 GR,Alimento Exoticos,Accesorios,7782.0,9260.0,7101,17,6370,C
456,COASTAL LAZER BRITE COLLAR PINK MULTI FLOWERS XS,Paseo,Accesorios,5874.0,6990.0,4815,13,5990,C
1082,COASTAL STYLE COLLAR BROWN PAW XS,Paseo,Accesorios,5874.0,6990.0,5561,13,5990,C
1521,HARTZ DURAPLAY BALL MEDIUM,Juguetes,Accesorios,5034.0,5990.0,4214,11,5990,C
1860,COASTAL LAZER BRITE COLLAR RAINBOW HEARTS XS,Paseo,Accesorios,5874.0,6990.0,4990,13,5990,C
684,NUTRAFIN MAX PECES TROPICALES ESCAMAS 38G,Alimento Exoticos,Accesorios,5286.0,6290.0,4855,12,5490,C
759,AFP MODERN CAT SURF,Juguetes,Accesorios,4529.411764705883,5390.0,4060,10,5390,C
1205,"DOGIT CUERDAS ANUDADAS TRICOLOR ""L""",Juguetes,Accesorios,4613.0,5490.0,3891,11,5300,C
115,CAMON JUGUETE PERRO PELOTA TENIS C/ SONIDO 2 UN ,Juguetes,Accesorios,4445.0,5290.0,4231,10,5290,C
2199,BIG HAIR KITTY,Juguetes,Accesorios,4227.0,5030.0,4009,10,4990,C
2176,NUTRAFIN MAX PECES AGUA FRIA ESCAMAS 38G,Alimento Exoticos,Accesorios,4866.0,5790.0,4213,11,4990,C
858,ZEEDOG NEOPRO TANGERINE CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3899,9,4900,C
1799,SHAMPOO EHLINGER (HIPOHALERG.) 250 ML.,Antialergico,Medicamentos,3941.176470588236,4690.0,3281,9,4690,C
2093,CAPA POLAR C/CHIPORRO T-S (1)  A. DOCTOR,Ropa,Accesorios,5504.0,6550.0,4447,13,4690,C
2021,HARTZ TINY DOG JUNGLE PLUSH DOG TOY,Juguetes,Accesorios,3605.0,4290.0,3320,8,4290,C
1901,VESTIDO PLAYERO T-2,Ropa,Accesorios,4664.0,5550.0,4326,11,4190,C
713,URINARY CARE C/D HILLS 82 GR,Latas medicadas,Alimento,1134.0,1350.0,1042,3,4050,C
98,MANITOL 500ml,Medicamentos,Medicamentos,6252.0,7440.0,4906,14,3990,C
402,AFP FURRY BALL FLUFFER ROJO,Juguetes,Accesorios,3941.0,4690.0,3073,9,3990,C
2246,KEY RING (MY FAMILY),Placas identificacion,Accesorios,5202.0,6190.0,4705,12,2900,C
2258,"DOGIT CUERDAS ANUDADAS ROSADA ""S""",Juguetes,Accesorios,2345.0,2790.0,1968,6,2390,C
861,"DOGIT CUERDAS ANUDADAS CELESTE ""S""",Juguetes,Accesorios,2345.0,2790.0,2110,6,2390,C
852,BLOQUE MINERAL PARA AVES,Enriquecimiento Ambiental,Accesorios,1513.0,1800.0,1304,4,1800,C
2113,"L. W.CATITA EN PERCHA , MEDIUM",Enriquecimiento Ambiental,Accesorios,1420.168067226891,1690.0,1192,4,1690,C
1984,TX TOALLAS PARA CALZON CELO 10 PZ XS-S-M,Higiene,Accesorios,1336.0,1590.0,1228,3,1500,C
1746,PEDEROL CLORTETRACICLINA2% 250ML (DOSIS),Antibiotico,Medicamentos,33.0,39.0,25,1,78,C
213,LECTOR DE CHIP VIRBAC,Procedimientos,Medicamentos,1.0,1.0,0,1,2,C
